key,de,en,es,es_MX,fr,it,ja,ko,pl,pt_BR,tr,zh_TW
<!MissingKey:Sebastian>,Sebastian,Sebastian,Sebastian,Sebastian,Sebastian,Sebastian,セバスチャン,세바스찬,Sebastian,Sebastian,Sebastian,塞巴斯提安
<!MissingKey:>,,,,,,,,,,,,
CONFERENCE_SEBASTIAN_SPEECH,"Das sind die beiden Themen, die wir heute besprechen wollten.
 
Jetzt habe ich fünf Minuten Zeit für ein paar Fragen.","Those are the two topics we wanted to cover today.
 
I can offer you five minutes for a couple of questions now.","Estos son los dos temas que queríamos cubrir hoy.
 
Ahora, puedo ofreceros cinco minutos para responder algunas preguntas.","Hoy queríamos abordar esos temas.
 
Puedo darles cinco minutos para algunas preguntas ahora.","Voilà les deux sujets que nous souhaitions aborder aujourd'hui.
 
Maintenant, je peux vous accorder cinq minutes pour répondre à quelques questions.","Erano queste le due questioni che volevamo illustrare oggi.
 
Posso concedervi cinque minuti per un paio di domande.","本日お答えしていく議題はこの二つです。
 
これから5分間質問をお受けします。","오늘 다루려는 주제는 두 가지입니다.
 
지금부터 5분 간 질문 받겠습니다.","To są dwa tematy, które chcieliśmy dziś omówić.
 
Mogę teraz zaoferować państwu pięć minut na kilka pytań.","Abordaremos estes dois tópicos hoje.
 
Tenho cinco minutos para responder a algumas perguntas agora.","Bugün ele almak istediğimiz iki konu bunlardı.
 
Soru-cevap için sizlere beş dakika ayırabilirim.","以上兩點跟各位報告。

現在開放五分鐘給大家提問。"
<!MissingKey:Crystal>,Crystal,Crystal,Crystal,Crystal,Crystal,Crystal,クリスタル,크리스탈,Crystal,Crystal,Crystal,克里斯托
<!MissingKey:Samson>,Samson,Samson,Samson,Samson,Samson,Samson,サムソン,샘슨,Samson,Samson,Samson,山姆森
<!MissingKey:Cyril>,Cyril,Cyril,Cyril,Cyril,Cyril,Cyril,シリル,시릴,Cyril,Cyril,Cyril,西里爾
<!MissingKey:Debra>,Debra,Debra,Debra,Debra,Debra,Debra,デブラ,데브라,Debra,Debra,Debra,黛博拉
<!MissingKey:Roy>,Roy,Roy,Roy,Roy,Roy,Roy,ロイ,로이,Roy,Roy,Roy,羅伊
<!MissingKey:Brandon>,Brandon,Brandon,Brandon,Brandon,Brandon,Brandon,ブランドン,브랜든,Brandon,Brandon,Brandon,布蘭登
<!MissingKey:A>,"A
 
 
B
 
 
C
 
 
D","A
 
 
B
 
 
C
 
 
D","A
 
 
B
 
 
C
 
 
D","A
 
 
B
 
 
C
 
 
D","A
 
 

B
 
C
 
 
D","A
 
 
B
 
 
C
 
 
D","A
 
 

B
 
 
C
 
D","A
 
 
B
 
 
C
 
 
D","A
 

 
B
 
 
C
 
 
D","A
 
 

B
 
 
C
 
 
D","A
 

 
B
 
 
C
 
 
D","A
 
 
B
 
 
C
 
 
D"
<!MissingKey:Nowak>,Nowak,Nowak,Nowak,Nowak,Nowak,Nowak,ノーワーク,노왁,Nowak,Nowak,Nowak,諾瓦克
<!MissingKey:Isaac>,Isaac,Isaac,Isaac,Isaac,Isaac,Isaac,アイザック,아이작,Isaac,Isaac,Isaac,以薩
<!MissingKey:Nowak>,Nowak,Nowak,Nowak,Nowak,Nowak,Nowak,ノーワーク,노왁,Nowak,Nowak,Nowak,諾瓦克
<!MissingKey:gun>,Pistole,gun,pistola,pistola,pistolet,pistola,銃,총,pistoletu,arma,silah,槍
<!MissingKey:bridge>,Brücke,bridge,puente,puente,pont,ponte,橋,다리,z mostem,ponte,köprü,橋
BRIDGE_SCENARIO_NAME,Akademischer Schock,Academic Impact,Impacto académico,Impacto académico,Impact Académique,Impatto accademico,学術的インパクト,학술적 영향,Akademicki szok,Impacto Acadêmico,Akademik Etki,學術衝擊
ASYLUM_CLIPBOARD_CELL_205_NAME,Mason Turner,Mason Turner,Mason Turner,Mason Turner,Mason Turner,Mason Turner,メイソン・ターナー,매이슨 터너,Mason Turner,Mason Turner,Mason Turner,馬森·透納
ASYLUM_CLIPBOARD_CELL_206_NAME,Ivy Hayes,Ivy Hayes,Ivy Hayes,Ivy Hayes,Ivy Hayes,Ivy Hayes,アイビー・ヘイズ,아이비 헤이즈,Ivy Hayes,Ivy Hayes,Ivy Hayes,艾薇·黑爾斯
<!MissingKey:bridge>,Brücke,bridge,puente,puente,pont,ponte,橋,다리,z mostu,ponte,köprü,橋
<!MissingKey:car>,Auto,car,coche,auto,voiture,auto,車,차,z samochodem,carro,araba,汽車
ASYLUM_CLIPBOARD_CELL_200_NAME,Alexander Jensen,Alexander Jensen,Alexander Jensen,Alexander Jensen,Alexander Jensen,Alexander Jensen,"アレクサンダー・
ジェンセン",알렉산더 젠슨,Alexander Jensen,Alexander Jensen,Alexander Jensen,亞歷山大·詹森
ASYLUM_MORG_NAMETAG_TOOLTIP,Ein Namensschild.,A name tag,Una etiqueta identificativa,Identificador,Une étiquette nominative,Una targhetta identificativa,名札,명찰,Identyfikator,Uma identificação,Bir isimlik,一個名牌
<!MissingKey:Nowak>,Nowak,Nowak,Nowak,Nowak,Nowak,Nowak,ノーワーク,노왁,Nowak,Nowak,Nowak,諾瓦克
<!MissingKey:Carter>,Carter,Carter,Carter,Carter,Bagman,Carter,カーター,카터,Carter,Carter,Carter,卡特
<!MissingKey:Oriel>,Oriel,Oriel,Oriel,Oriel,Oriel,Oriel,オリエル,오리엘,Oriel,Oriel,Oriel,奧瑞
<!MissingKey:board>,Vorstand,board,junta,junta,direction,consiglio,理事会,이사회,zarządzie,conselho,kurul,董事
<!MissingKey:Toussaint>,Toussaint,Toussaint,Toussaint,Toussaint,Toussaint,Toussaint,トゥーサン,투생,Toussaint,Toussaint,Toussaint,圖桑
<!MissingKey:position>,Position,position,puesto,posición,poste,posto,役職,자리,miejsce,posição,pozisyonu,職位
<!MissingKey:Cyril>,Cyril,Cyril,Ronald,Cyril,Cyril,Ronald,シリル,시릴,Cyril,Ronald,Cyril,西里爾
<!MissingKey:Debra>,Debra,Debra,Debra,Debra,Debra,Debra,デブラ,데브라,Debra,Debra,Debra,黛博拉
<!MissingKey:case>,Fall,case,caso,caso,dossier,caso,事件,사건,sprawa,caso,vaka,案件
<!MissingKey:suicide>,Selbstmord,suicide,suicidio,suicidio,suicide,suicidio,自殺,자살,samobójstwo,suicídio,intihar,自殺
<!MissingKey:accident>,Unfall,accident,accidente,accidente,accident,incidente,事故,사고,wypadek,acidente,kaza,意外
<!MissingKey:Luke>,Luke,Luke,Luke,Luke,Luke,Luke,ルーク,루크,Luke,Luke,Luke,盧克
<!MissingKey:Brown>,Brown,Brown,Brown,Brown,Brown,Brown,ブラウン,브라운,Brown,Brown,Brown,布朗
<!MissingKey:homicide>,Totschlag,homicide,homicidio,homicidio,homicide,omicidio,殺人事件,살인,zabójstwo,homicídio,soygun,殺人
<!MissingKey:Joel>,Joel,Joel,Joel,Joel,Joel,Joel,ジョエル,조엘,Joel,Joel,Joel,喬爾
<!MissingKey:Gregson>,Gregson,Gregson,Gregson,Gregson,Gregson,Gregson,グレッグソン,그렉슨,Gregson,Gregson,Gregson,格雷森
<!MissingKey:manager>,Leiterin,manager,gerente,gerente,responsable,direttrice,マネージャー,매니저,kierownikiem,gerente,Müdür,經理
<!MissingKey:accountant>,Buchhalter,accountant,contable,contador,comptable,contabile,会計士,회계사,księgowym,contador,Muhasebeci,會計師
<!MissingKey:professor>,Professor,professor,profesor,profesor,professeur,professore,教授,교수,profesorem,professor,Profesör,教授
<!MissingKey:Monty>,Monty,Monty,Monty,Monty,Monty,Monty,モンティー,몬티,Monty,Monty,Monty,蒙提
<!MissingKey:veteran>,Veteran,veteran,veterano,veterano,vétéran,reduce,兵役経験者,참전용사,weteranem,veterano,Gazi,退伍軍人
<!MissingKey:Totsky>,Totsky,Totsky,Totsky,Totsky,Totsky,Totsky,トツキー,토츠키,Totsky,Totsky,Totsky,德斯基
<!MissingKey:Ted>,Ted,Ted,Ted,Ted,Ted,Ted,テッド,테드,Ted,Ted,Ted,泰德
<!MissingKey:Werter>,Werter,Werter,Werter,Werter,Werter,Werter,ウェルター,월터,Werter,Werter,Werter,沃特
CONFERENCE_VICTIM_PUZZLE_TITLE,Opfer,Victim,Víctima,Víctima,Victime,Vittima,被害者,피해자,Ofiara,Vítima,Kurban,死者
CONSTRUCTION_SCENARIO_NAME,Baustelle,Under Construction,En construcción,En construcción,En Construction,Lavori in corso,工事中,공사중,W trakcie budowy,Em Construção,İnşaat Alanı,建築工地
CONFERENCE_CAUSE_D,"Erstickung durch ein Seil, Selbstmord?","Asphyxiation with a rope, suicide?","Asfixia con una cuerda, ¿suicidio?","Asfixia con una cuerda, ¿suicidio?","Asphyxie causée par une corde, suicide ?",Asfissia da strangolamento. Suicidio?,"ロープによる窒息、
自殺か？","밧줄로 인한 질식, 자살?","Uduszenie sznurem, samobójstwo?","Asfixiado com uma corda, suicídio?","İple boğulma, intihar mı?",窒息而死並有繩子勒痕，疑似自殺？
CONFERENCE_OFFICE_POSSUM_CASE1,"Fallname: Opossum 13
Kleinkanal-Fall
Aufgenommen: 1. Dezember 1977
Ermittlung von: Roy Samson
Verstorbener: Obdachloser,
genannt „Dreckiger William“.
 
In einem Container auf der Stockyard Street beim Althafen gefunden.","Case name: Possum 13
Small canal case
Opened: Dec 1, 1977
Led by: Roy Samson
Deceased: Homeless individual,
alias ‘Dirty William’.
 
Found in a container at the Old Docks on Stockyard Street.","Nombre del caso: Zarigüeya 13
Caso del canal pequeño
Abierto: 1 de diciembre de 1977
Liderado por: Roy Samson
Fallecido: Individuo sintecho, 
apodado «William el Sucio».
 
Encontrado en un contenedor de los Antiguos Muelles de la calle Stockyard.","Nombre del caso: Zarigüeya 13
Caso del canal pequeño
Apertura: 1 de diciembre de 1977
Dirigido por: Roy Samson
Difunto: Persona sin hogar, 
conocido como «el sucio William».
 
Encontrado en un contenedor en los Muelles Viejos en calle Stockyard.","Nom du dossier : Kangourou 13
Affaire du petit canal
Ouverte : 1er décembre 1977
Responsable : Roy Samson
Défunt : Sans abri,
surnommé « L'infect William ».
 
Trouvé dans un conteneur au Vieux quai sur la rue Stockyard.","Caso: Opossum 13
Caso del canale
Aperto il: 1° dic. 1977
Guidato da: Roy Samson
Vittima: il senzatetto ""Dirty William"".
 
Rinvenuto in un container al vecchio molo di Stockyard Street.","事件名：フクロネズミ 13
小管事件
事件簿登録：1977年12月1日
捜査官：ロイ・サムソン
故人：ホームレス、仮名「ダーティー・ウィリアム」
 
ストックヤードストリートのオールド・ドックスにあるコンテナの中で発見。","사건명: 주머니쥐 13
소운하 사건
착수일: 1977년 12월 1일
책임자: 로이 샘슨
사망인: 
노숙인, 별명 '더러운 윌리엄'.
 
스톡야드가의 올드 독스에 있는 컨테이너에서 발견.","Nazwa sprawy: Opos 13
Sprawa małego kanału
Otwarta: 1 grudnia 1977 r.
Kieruje: Roy Samson
Martwy: bezdomny, pseudonim „Brudny William”.
 
Znaleziony w kontenerze w Starych Dokach przy Stockyard Street.","Nome do caso: Gambá 13
Caso do pequeno canal
Abertura: 1º de dezembro de 1977
Responsável: Roy Samson
Vítima: Sem-teto apelidado “Dirty William”.
 
Encontrando num contêiner nas Docas Antigas da Rua Stockyard.","Vaka adı: Keseli Sıçan 13
(Küçük kanal vakası)
Dosya tarihi: 1 Ara. 1977
Soruşturmacı: Roy Samson
Merhum: ""Kirli William""
lakaplı, evsiz biri.
 
Eski Rıhtım'da Ağıl Sokak'taki bir konteynırda bulundu.","案件名稱：負鼠 13
小運河案
調查開始：1977 年 12 月 1 日
組長：羅伊·山姆森
死者：
遊民，別民「骯髒威廉」。
 
發現地點：
舊碼頭牧場街，某個箱子裡。"
CONFERENCE_OFFICE_POSSUM_CASE2,"Todesursache unbekannt, aber eindeutig mit Puma 9 verbunden.","Cause of death unknown, but clearly connected to Cougar 9.","Se desconoce la causa de la muerte, pero está claramente conectada con Puma 9.","Causa de muerte desconocida, pero claramente conectada a Puma 9.","Cause du décès inconnue, mais clairement lié à Puma 9.","Non si conosce la causa del decesso, ma è chiaramente connessa a Puma 9.",死因は不明だが、クーガー 9と繋がりがあることは明らかだ。,"사망 원인 불명, 그러나 분명 쿠거 9와 관련 있음.","Przyczyna śmierci nieznana, ale sprawa jest powiązana ze sprawą Puma 9.","Causa da morte desconhecida, mas claramente conectado ao Puma 9.",Ölüm nedeni bilinmiyor ancak Puma 9 ile bağlantılı olduğu aşikâr.,死因不明，但明顯與「美洲獅 9」有關。
CONFERENCE_CAUSE_A,"Blutungen aus Schusswunden, Mord","Hemorrhage from bullet wounds, murder","Hemorragia por heridas de bala, asesinato","Hemorragia por heridas de bala, asesinato","Hémorragie, blessures par balle, meurtre","Ferite d'arma da fuoco, omicidio",弾傷による大量出血、殺人,"총상으로 인한 출혈, 살인","Krwotok z ran postrzałowych, morderstwo","Hemorragia por ferimentos à bala, assassinato","Kurşun yaralarından kaynaklanan kanama, cinayet.",槍傷出血、他殺
<!MissingKey:key>,Schlüssel,key,llave,llave,clé,chiave,鍵,열쇠,klucz,chave,anahtar,鑰匙
CONFERENCE_CAUSE_B,"Unbekannt, verbunden mit Puma 9?","Unknown, connected to Cougar 9?","Desconocida, ¿conexión con Puma 9?","Desconocido, ¿conectado con Puma 9?","Inconnue, liée à Puma 9 ?","Ignota, forse connessa a Puma 9?",不明、クーガー 9との繋がりが？,"불명, 쿠거 9와 연관성?","Nieznana, ale powiązana z Pumą 9?","Desconhecido, relacionado ao Puma 9?","Bilinmiyor, Puma 9'la bağlantısı mı var?",不明，與「美洲獅 9」有關？
CONFERENCE_CAUSE_C,Aufprallverletzung am Hinterkopf,Blunt trauma to the back of the head,Contusión en la parte posterior de la cabeza,Traumatismo directo a la nuca,Traumatisme contondant à l'arrière du crâne,Trauma contusivo alla regione occipitale,後頭部に鈍的外傷,머리 뒤쪽 둔기 손상,Uraz tępym narzędziem w tył głowy,Concussão na parte de trás da cabeça,Kafanın arkasına künt travma.,後腦勺受鈍器挫傷
CONFERENCE_SCROLL_PUZZLE_CONTENT,"Die Polizei von New Wells kündigte auf einer Pressekonferenz an, dass [id=3] [id=4] dem [id=6] [id=7] zum Opfer fiel.

[id=8] [id=9] hat vor der Konferenz [id=11] [id=12] eine [id=14] im [id=13] und einen Computer [id=10].

Daraufhin erklärte [id=18] [id=19] während der Pressekonferenz, dass der Tod von [id=20] [id=21] ein [id=23] [id=24] war.","New Wells Police scheduled a press conference to announce that [id=3] [id=4] had been a victim of the [id=6] [id=7].


Before the conference, [id=8] [id=9] [id=10] [id=11] [id=12] a [id=13] [id=14] and a computer.


As a result, during the conference, [id=18] [id=19] declared that [id=20] [id=21] had been the victim of a [id=23] [id=24].","La policía de Nueva Wells programó una rueda de prensa para anunciar que [id=3] [id=4] había sido víctima de la [id=7] [id=6].

Antes de la rueda de prensa, [id=8] [id=9] [id=10] a [id=11] [id=12] un [id=14] en la [id=13] y un ordenador.

Fue por ello que, durante la rueda de prensa, [id=18] [id=19] declaró que [id=20] [id=21] había sido víctima de un [id=23] [id=24].","La policía de Nueva Wells organizó una conferencia de prensa para anunciar que [id=3] [id=4] fue víctima de la [id=7] [id=6].

Antes de la conferencia, [id=8] [id=9] le [id=10] a [id=11] [id=12] una [id=14] en la [id=13] y una computadora.

Como resultado, durante la conferencia, [id=18] [id=19] declaró que [id=20] [id=21] sufrió un [id=24] [id=23].","La police de New Wells a organisé une conférence de presse pour annoncer que [id=3] [id=4] a été victime de la [id=7] [id=6].

Avant la conférence, [id=8] [id=9] [id=10] un ordinateur et un [id=14] à la [id=13] à [id=11] [id=12].

Par conséquent, lors de la conférence, [id=18] [id=19] a déclaré que [id=20] [id=21] avait été victime d'un [id=24] [id=23].","La polizia di New Wells ha indetto una conferenza stampa per annunciare che [id=3] [id=4] è rimasto vittima del [id=7] [id=6].

Prima della conferenza, [id=8] [id=9] ha [id=10] a [id=11] [id=12] un [id=14] nel [id=13] e un computer.

Di conseguenza, durante la conferenza, [id=18] [id=19] ha dichiarato che [id=20] [id=21] è morto per un [id=23] [id=24].","ニューウェルズ 警察 は 記者会見 を 開き、 [id=3] ・ [id=4] が [id=6] の [id=7] の 被害者 に なって しまった こと を 発表 しようと した。

記者会見 前 に、 [id=8] ・ [id=9] が [id=11] ・ [id=12] に [id=13] で の [id=14] と コンピューター を [id=10] した。

その 結果、 記者会見 中、 [id=18] ・ [id=19] は [id=20] ・ [id=21] が [id=23] な [id=24] の 被害者 に なって しまった と 発表 した。","뉴 웰스 경찰서는 [id=3] [id=4]이(가) [id=6] [id=7]의 피해자가 되었다고 발표하는 기자회견을 열었다.

기자회견 전 [id=8] [id=9]이(가) [id=11] [id=12]에게 [id=13] [id=14] 및 컴퓨터 한 대를 [id=10].

그 결과, 기자회견 중 [id=18] [id=19]은(는) [id=20] [id=21]이(가) [id=23] [id=24]의 희생자가 되었다고 발표했다.","Policja w New Wells zorganizowała konferencję prasową, aby ogłosić, że osoba o nazwisku [id=3] [id=4] była ofiarą [id=6] [id=7].

Przed konferencją osoba o nazwisku [id=8] [id=9] [id=10] osobie o nazwisku [id=11] [id=12] [id=14] w [id=13] oraz komputer.

W rezultacie tego podczas konferencji osoba o nazwisku [id=18] [id=19] ogłosiła, że sprawa osoby o nazwisku [id=20] [id=21] to [id=23] [id=24].","A polícia de New Wells marcou uma coletiva de imprensa para anunciar que [id=3] [id=4] foi vítima da [id=7] [id=6].

Antes da conferência, [id=8] [id=9] [id=10] a [id=11] [id=12] uma [id=14] no [id=13] e um computador.

Por isso, durante a coletiva, [id=18] [id=19] declarou que [id=20] [id=21] foi vítima de um [id=24] [id=23].","New Wells Polisi, [id=3] [id=4] adlı kişinin bir [id=6] [id=7] kurbanı olduğunu açıklamak üzere bir basın toplantısı düzenledi.

Toplantıdan önce [id=8] [id=9], [id=11] [id=12] adlı kişiye bir [id=13] [id=14] ve bilgisayar [id=10].

Bunun sonucunda toplantı sırasında [id=18] [id=19], [id=20] [id=21] adlı kişinin bir [id=23] [id=24] kurbanı olduğunu açıkladı.","新威爾斯 警局 原本 安排 好 一場 記者會， 準備 宣布 [id=3] [id=4] 是 [id=6] [id=7] 的 受害者。

在 記者會 開始 之前， [id=8] [id=9] [id=10] [id=11] [id=12] 一個 [id=13] [id=14] 和 一台 電腦。

因此， 在 記者會 上， [id=18] [id=19] 聲稱 [id=20] [id=21] 是 一場 [id=23] [id=24] 的 受害者。"
BRIDGE_ISAAC_BUSINESS_CARD2_BODY,"Thomas Crow
","Thomas Crow
",Thomas Crow,"Thomas Crow
","Thomas Crow
","Thomas Crow
","トマス・クロー
","토마스 크로우
","Thomas Crow
","Thomas Crow
","Thomas Crow
","湯瑪士·克洛
"
<!MissingKey:showed>,zeigte,showed,mostró,enseñó,a montré,mostrato,見せた,보여줬다,pokazała,mostrou,gösterdi,顯示
<!MissingKey:corruption>,Korruption,corruption,corrupción,corrupción,corruption,corruzione,腐敗,부패,korupcja,corrupção,yozlaşma,貪腐
<!MissingKey:deliberate>,vorsätzlicher,deliberate,premeditado,deliberado,volontaire,volontario,意図的,의도적인,celowe,premeditado,kasıtlı,蓄意
BRIDGE_ISAAC_BUSINESS_CARD1_ADDRESS,"Anwesen East Lake
Anselm St. 714","East Lake Manor
714 Anselm St.","Mansión East Lake
C/ Anselm 714","Mansión de East Lake
Calle Anselm 714","Manoir d'East Lake
714, rue Anselm.","Tenuta East Lake
Anselm St. 714","イーストレイク邸宅
714 アンセルムストリート","이스트 레이크 매너
714 앤셀름가","Posiadłość East Lake
714 Anselm St.","Mansão East Lake
Rua Anselm 714","Doğu Gölü Malikânesi
Anselm Sk. No: 714","東湖莊園
安瑟姆街 714 號"
CONFERENCE_OFFICE_COUGAR_CASE,"Fallname: Puma 9
Roter-Fluch-Fall
Aufgenommen: 11. Juli 1977
Ermittlung von: Roy Samson
Erstes Opfer: Luke Brown
 
Potentielle Zeugen/Verdächtige: 
• Benny Crystal (Freund?)
• Hunter Wolf (Arbeit?)","Case name: Cougar 9
Red Curse cases
Opened: July 11, 1977 
Led by: Roy Samson
First victim: Luke Brown
 
Potential witnesses/suspects: 
• Benny Crystal (friend?)
• Hunter Wolf (work?)","Nombre del caso: Puma 9
Casos de la Maldición Roja
Abierto: 11 de julio de 1977
Liderado por: Roy Samson
Primera víctima: Luke Brown
 
Posibles testigos/sospechosos:
• Benny Crystal (¿amigo?)
• Cazador Lobo (¿trabajo?)","Nombre del caso: Puma 9
Casos de maldición roja
Apertura: 11 de julio de 1977 
Dirigido por: Roy Samson
Primera víctima: Luke Brown
 
Potenciales testigos/sospechosos: 
• Benny Crystal (¿amigo?)
• Cazares Lobo (¿trabajo?)","Nom du dossier : Puma 9
Affaires de la Malédiction Rouge
Ouverte : 11 Juillet 1977
Responsable : Roy Samson
Première victime : Luke Brown
 
Suspects/témoins potentiels : 
• Benny Crystal (ami ?)
• Archer Lupin (collègue ?)","Caso: Puma 9
Caso del male rosso
Aperto l'11 luglio 1977
Guidato da: Roy Samson
Prima vittima: Luke Brown
 
Testimoni/sospettati: 
• Benny Crystal (amico?)
• Cacciatore Lupo (lavoro?)","事件名：クーガー 9
赤の呪い事件
事件簿登録：1977年7月11日
捜査官：ロイ・サムソン
一番目の被害者：ルーク・ブラウン
 
目撃者/容疑者である可能性： 
• ベニー・クリスタル（友人？）
• ハンター・ウルフ（同僚？）","사건명: 쿠거 9
붉은 저주 사건
착수일: 1977일 7월 11일
책임자: 로이 샘슨
첫 피해자: 루크 브라운
 
가능성 있는 증인/용의자: 
• 베니 크리스털(친구?)
• 헌터 울프(직장?)","Nazwa sprawy: Puma 9
Seria spraw Czerwonej Klątwy
Otwarta: 11 lipca 1977 r.
Kieruje: Roy Samson
Pierwsza ofiara: Luke Brown
 
Potencjalni świadkowie/podejrzani: 
• Benny Crystal (kolega?)
• Hunter Wolf (praca?)","Nome do caso: Puma 9
Casos da Maldição Vermelha
Abertura: 11 de julho de 1977 
Responsável: Roy Samson
Primeira vítima: Luke Brown
 
Possíveis testemunhas/suspeitos: 
• Benny Crystal (amigo?)
• Hunter Wolf (trabalho?)","Vaka adı: Puma 9
(Kızıl Lanet vakası)
Dosya tarihi: 11 Temmuz 1977
Soruşturmacı: Roy Samson
İlk kurban: Luke Brown
 
Muhtemel tanıklar/şüpheliler: 
• Benny Crystal (arkadaşı?)
• Avcı Kurt (işiyle bağlantılı?)","案件名稱：美洲獅 9
「鮮紅詛咒」案
調查開始：1977 年 7 月 11 日
組長：羅伊·山姆森
首位死者：盧克·布朗
 
可能目擊者／嫌疑人：
• 班尼·克里斯托（朋友？）
• 亨特·沃爾夫（工作夥伴？）"
<!MissingKey:baton>,Knüppel,baton,porra,macana,matraque,manganello,警棒,봉,pałki,cassetete,copu,棍子
<!MissingKey:straitjacket>,Zwangsjacke,straitjacket,camisa de fuerza,camisa de fuerza,camisole de force,camicia di forza,拘束衣,구속복,kaftana,camisa de força,deli gömleğinin,拘束衣
<!MissingKey:Walsh>,Walsh,Walsh,Walsh,Walsh,Walsh,Walsh,ウォルシュ,월시,Walsh,Walsh,Walsh,沃許
<!MissingKey:Sebastian>,Sebastian,Sebastian,Sebastian,Sebastian,Sebastian,Sebastian,セバスチャン,세바스찬,Sebastian,Sebastian,Sebastian,塞巴斯提安
CONSTRUCTION_ROY_SPEECH,"Sie behaupten also, dass das Fahrzeug seit dem 10. Juli nicht mehr in Betrieb ist? Das werde ich mir notieren, Mr. Jenkins.","So, you’re saying that the vehicle has not been working since July 10? Let me note this down, Mr. Jenkins.","Entonces, ¿dice que el vehículo lleva desde el 10 de julio sin funcionar? Deje que tome nota de esto, Sr. Jenkins.","Entonces, ¿el vehículo no funciona desde el 10 de julio? Déjeme escribirlo, Sr. Jenkins.","Alors comme ça, le véhicule n'est pas en fonctionnement depuis le 10 juillet ? Laissez-moi en prendre note, M. Jenkins.","Quindi dice che il mezzo non funziona dal 10 luglio? Mi permetta di annotarlo, signor Jenkins.","つまり、あの車両は7月10日から稼働していないということですか？
ではジェンキンス氏、その通りに記録させていただきます。","그러니까, 7월 10일부터 장비가 작동하지 않았다는 거죠? 이것 좀 적어둘게요, 젠킨스 씨.","Twierdzi pan, że pojazd nie działa od 10 lipca? Zanotuję to sobie, panie Jenkins.","Então, está me dizendo que seu veículo não funciona desde 10 de julho? Vou anotar isso, Sr. Jenkins.","Yani söylediğinize göre araç 10 Temmuz'dan beri çalışmıyor, öyle mi? Ben bunları bir not alayım Bay Jenkins.",傑金斯先生，所以你是說，施工車從 5 月 31 日就沒在運作了？等我做個筆記一下。
CONFERENCE_VICTIM_PUZZLE_CONTENT,"Dieses Foto zeigt [id=1] [id=2] aus dem Fall [id=3].

Seine Leiche liegt auf Tisch [id=4].
 
Sein Tod steht in Verbindung mit dem [id=5] [id=6].

 ","This is a picture of [id=1] [id=2], from the case [id=3].

His body lies on Table [id=4].
 
His death is linked to the [id=5] [id=6].

 ","Esta foto es de [id=1] [id=2], del caso [id=3].

Su cadáver está en la mesa [id=4].
 
Su muerte está conectada con la [id=6] [id=5].

 ","Esta es una foto de [id=1] [id=2], del caso [id=3].

Su cuerpo está en la mesa [id=4].
 
Su muerte está vinculada a la [id=6] [id=5].

 ","Voici une photo de [id=1] [id=2], issue du dossier [id=3].

Son corps se trouve sur la table [id=4].
 
En lien avec le décès : [id=6] [id=5].

 ","Questa è una foto di [id=1] [id=2] del caso [id=3].

Il suo corpo è sul tavolo [id=4].
 
La sua morte è collegata al [id=6] [id=5].

 ","これは、[id=3]事件の[id=1]・[id=2]の写真である。

彼の死体は[id=4]の解剖台に横たわっている。
 
彼の死は[id=5]の[id=6]に関連付けられている。

 ","이것은 [id=3] 사건의 [id=1] [id=2] 사진이다.

그의 시체는 [id=4] 부검대에 올려져 있다.
 
그의 죽음은 [id=5] [id=6]와(과) 관련이 있다.

 ","To zdjęcie osoby o nazwisku [id=1] [id=2] ze sprawy [id=3].

Jej ciało leży na stole [id=4].
 
Osoba ta jest ofiarą [id=5] [id=6].

 ","Esta é uma foto de [id=1] [id=2], do caso [id=3].

O corpo dele está na mesa [id=4].
 
Sua morte está ligada à [id=6] [id=5].

 ","Bu, [id=3] vakasından [id=1] [id=2] adlı kişinin bir resmi.

Cansız bedeni, [id=4] Masasında yatıyor.
 
Ölümü, [id=5] [id=6] ile ilişkili.

 ","這是[id=1][id=2]的照片，來自案件[id=3]。

他的屍體躺在[id=4]屍檢台上。
 
他的死跟[id=5][id=6]有關聯。

 "
CONSTRUCTION_IAN_SPEECH,"Hey, Roy! Komm schnell her! Wir haben hier noch ’ne Leiche! Die ist noch frisch, aber irgendetwas ist merkwürdig an ihr!","Hey, Roy! Come here, quick! We’ve got another corpse! It’s fresh, but there’s something wrong with it!","¡Eh, Roy! ¡Ven aquí, rápido! ¡Tenemos otro cadáver! ¡Es reciente, pero le pasa algo raro!","¡Oye, Roy! ¡Ven aquí, rápido! ¡Tenemos otro cuerpo! Está fresco, ¡pero hay algo raro con él!","Hé, Roy ! Venez ici, vite ! On a un autre cadavre ! Il est récent, mais il y a un truc qui cloche !","Ehi, Roy! Vieni subito qui! C'è un altro cadavere! È morto da poco, ma c'è qualcosa di strano!",おい、ロイ！今すぐこっちに来い！また遺体を発見した！死んだばかりのようだが、何かがおかしいぞ！,"야, 로이! 여기로 와 봐, 빨리! 또 시체야! 얼마 안 됐어, 근데 뭔가 이상해!","Hej, Roy! Chodź tu szybko! Mamy kolejnego trupa! Jest świeży, ale coś jest z nim nie tak!","Ei, Roy! Vem aqui rápido! Tem outro corpo! Tá fresco, mas tem alguma coisa errada com ele!",Hey Roy! Çabuk buraya gel! Bir ceset daha bulduk! Çok taze ama bir şeyler yanlış görünüyor!,羅伊，快過來！這裡還有一具屍體！死亡時間沒有很久，但感覺不太對勁！
