key,de,en,es,es_MX,fr,it,ja,ko,pl,pt_BR,tr,zh_TW
RETREAT_HINT_RESULT_3,"Es gibt Anzeichen für einen Kampf im Inneren, ein zerbrochenes Geländer und einen blutigen Fleck auf einem Felsen, die alle darauf hindeuten, dass die Nacht unangenehm endete.","There are signs of a struggle inside, a broken railing, and a bloody stain on a rock, all of which indicate that the night ended unpleasantly.","Hay signos de forcejeo en el interior, un pasamanos roto y una mancha de sangre en una roca, lo cual indica que la noche acabó de forma desagradable.","Hay signos de que adentro hubo una pelea, una baranda rota y una mancha de sangre en una roca, lo que indica que la noche no terminó bien.","Il y a des traces de lutte à l'intérieur, une rambarde brisée et une tache de sang sur un rocher, ce qui laisse à penser que la nuit s'est mal terminée.","All'interno, ci sono segni di lotta, una ringhiera rotta e una macchia di sangue su una roccia. Tutto indica che la notte si è conclusa spiacevolmente.",内部には争いの痕跡があり、手すりは壊れ、岩には血の跡がある。それらすべてがその夜の不快な終焉を示している。,"안에는 싸움의 흔적과 부서진 난간, 바위에 혈흔이 있습니다. 통틀어 생각하면, 밤에 안 좋은 일이 있었다는 걸 알 수 있습니다.","W środku widać ślady walki, jak na przykład połamaną barierkę. A na zewnątrz jest plamę na kamieniu. Sugeruje to, że ten wieczór zakończył się nieprzyjemnie.","Há sinais de resistência, um corrimão quebrado e uma macha de sangue numa pedra — ou seja, tudo indica que a noite acabou de forma desagradável.","İçeride bir boğuşmanın izleri görülebiliyor; kırılmış tahtalar ve bir taşın üzerindeki kanlı leke. Bunların hepsi, gecenin sonunun nahoş olduğunu gösteriyor.",裡面有打鬥的痕跡、欄桿毀損，岩石上血跡斑斑，這些都表明這個夜晚並不愉快。
BURNING_MAN_HINT_FIRE_1,Was wurde dem Laborpersonal untersagt? ,What were the lab staff ordered not to do? ,¿Qué fue lo que se prohibió hacer al personal del laboratorio? ,¿Qué se le prohibió hacer al personal del laboratorio? ,Qu'est-ce que l'équipe du laboratoire avait interdiction de faire ? ,"Al personale di laboratorio, cosa è stato detto di non fare? ",研究室の職員にはどんな禁則事項が通達されていたのか？ ,연구실 직원에게 하지 말라고 한 명령은 무엇이었나요? ,Czego pracownicy laboratorium mieli nie robić? ,O que a equipe do laboratório foi instruída a não fazer? ,Laboratuvar ekibine yapılmaması emredilen şey neydi? ,實驗室人員被指示不要做什麼？ 
RETREAT_HINT_RESULT_2,Es liegen Trümmer auf dem Boden und ein mysteriöser Fleck befindet sich auf einem Felsen.,"There is debris on the ground, and a mysterious stain on a rock.",Hay escombros en el suelo y una mancha misteriosa en una roca.,Hay escombros en el piso y una mancha misteriosa en una roca.,"Il y a des débris sur le sol, et une étrange tache sur un rocher.",Per terra ci sono dei detriti e una misteriosa macchia su una roccia.,地面には瓦礫が落ち、岩には謎のシミがある。,"지면에 잔해가 있고, 바위에는 수상한 얼룩이 있습니다.","Na ziemi są jakieś odłamki, a na kamieniu widać tajemniczą plamę.",Há destroços no chão e uma mancha misteriosa numa pedra.,Yerde bazı parçalar var ve taşın üzerinde de gizemli bir leke bulunuyor.,地上有碎片，岩石上有神秘的污跡。
TALENT_SHOW_HINT_SABOTAGE_1,Was ist mit der Trompete geschehen? ,What has happened to the trumpet? ,¿Qué le ha pasado a la trompeta? ,¿Qué le sucedió a la trompeta? ,Qu'est-il arrivé à la trompette ? ,Cosa è accaduto alla tromba? ,トランペットに何があったのだろうか？ ,트럼펫에 무슨 일이 생겼나요? ,Co się stało z trąbką? ,O que aconteceu com o trompete? ,Trompete ne olmuş? ,小喇叭發生了什麼事？ 
TALENT_SHOW_HINT_SABOTAGE_3,"Lily Belle gehört in den Käfig, und Mr. Vlads Zähne sind schärfer, als sie aussehen. ","Lily Belle should have been in her cage, and Mr. Vlad’s teeth are sharper than they look. ",Lily Belle debería haber estado en su jaula y los colmillos del Sr. Vlad son más afilados de lo que parecen. ,"Lily Belle debería haber estado en su jaula, y los dientes del señor Vlad son más afilados de lo que parecen. ","Lily Belle aurait dû se trouver dans sa cage, et les dents de M. Vlad sont plus aiguisées qu'elles n'en ont l'air. ",Lily Belle doveva rimanere nella gabbia e i denti di Mr. Vlad sono più aguzzi di quanto sembri. ,リリー・ベルは檻の中にいたはずだし、ミスター・ヴラッドの歯は見た目よりも鋭い。 ,"릴리 벨은 우리에 있었어야 했고, 미스터 블라드의 이빨은 보이는 것보다 더 예리합니다. ","Lily Belle powinna być w klatce, a zęby pana Vlada są ostrzejsze, niż się wydaje. ",A Lily Belle deveria estar na gaiola — e os dentes do Sr. Vlad estão mais afiados do que aparentam. ,"Lily Belle'in normalde kafesinde olması gerekiyor ve Bay Vlad'ın dişleri, göründüklerinden daha keskin. ",莉莉·貝兒應該被關在籠子裡，而弗拉德先生的牙齒比看起來更鋒利。 
MUSEUM_HINT_ATTACK_1,Welche Geräte im aufgebrochenen Schaukasten sind funktionsfähig?,Which devices in the smashed display are functional?,¿Qué dispositivos de la exhibición destrozada siguen funcionando?,¿Qué dispositivos en la vitrina rota están en buen estado?,Quels appareils de la vitrine brisée fonctionnent encore ?,Quali dispositivi con lo schermo rotto sono in funzione?,壊れたディスプレイ内で機能している装置はどれか？,파손된 진열품 중에 정상 작동하는 장치는 무엇입니까?,Które urządzenia w rozbitej gablocie wciąż działają?,Que dispositivos no visor esmagado estão funcionando?,Koruma camı kırılmış olan sergi bölümündeki cihazlardan hangileri hâlâ çalışır durumda?,破碎的顯示中哪些裝置能正常運作？
TALENT_SHOW_HINT_SABOTAGE_2,Drei Kandidaten hegten einen Groll gegen andere. Deshalb wurden vier Auftritte sabotiert.,"Three contestants held grudges against others. As a result, four acts were sabotaged.","Había tres participantes que guardaban rencor a otros. Como resultado, se sabotearon cuatro actuaciones.","Tres concursantes le guardaban rencor a otros. Como consecuencia, se sabotearon cuatro actuaciones.","Trois des participants en voulaient à d'autres. À cause de cela, quatre numéros ont été sabotés.","Tre concorrenti si serbavano rancore a vicenda. Di conseguenza, i quattro atti sono stati sabotati.",3人の出場者は他者に対して恨みを抱いていた。その結果、4つの演目が妨害された。,"세 명의 참가자는 서로에게 원한이 있습니다. 그 결과, 네 개 공연에 훼방이 있었습니다.",Trzech uczestników miało spięcia z innymi startującymi. W rezultacie aż cztery występy zostały sabotowane.,"Três competidores tinham rancores entre si. Consequentemente, quatro apresentações foram sabotadas.",Üç yarışmacının birbirine karşı garezi varmış. Bunun sonucunda dört gösteri sabote edilmiş.,三位參賽者對他人懷有怨恨。結果，四場演出遭到破壞。
MUSEUM_HINT_ATTACK_3,Oriel war nach dem Test von G.O.L.D. nicht mehr er selbst.,"After the I.D.O.L. test, Oriel was no longer himself.","Tras la prueba del ÍDOLO, Oriel dejó de ser él mismo.","Luego de la prueba con el I.D.O.L.O., Oriel ya no era él mismo.","Après le test de l'I.D.O.L., Oriel n'était plus lui-même.","Dopo il test dell'I.D.O.L., Oriel non era più in sé.",I.D.O.L.テスト後のオリエルは人が変わっていた。,"I.D.O.L. 테스트가 끝났을 때, 오리엘은 더 이상 본인이 아니었습니다.",Po teście SOWI Oriel nie był już sobą.,"Após o teste do I.D.O.L, o Oriel não era mais o mesmo.",İ.D.O.L. testinden sonra Oriel artık kendisi değildi.,在 I.D.O.L. 測試後，奧瑞不再是原來的自己。
MUSEUM_HINT_ATTACK_2,Die verschiedenen lemurischen Technologieepochen haben einen ganz eigenen visuellen Stil. Der Wachmann betrat den Raum später als alle anderen.,Lemurian technological eras have their own distinct visual styles. The security guard entered the room later than everyone else.,Las eras tecnológicas lemurianas tienen un estilo visual propio característico. El guardia de seguridad fue el último que entró en la sala.,Las eras tecnológicas lemurianas tienen estilos visuales distintos. El guardia de seguridad entró en la sala después de todos.,Les âges technologiques lémurois ont des styles visuels propres. L'agent de sécurité est entré dans la pièce après les autres.,Le ere tecnologiche lemuriane hanno stili visivi differenti. La guardia di sicurezza è entrata nella stanza dopo tutti gli altri.,レムリアが栄華を極めた時代の技術には、独自かつ独特の外観が備わっている。警備員は他の人より遅れて部屋に入った。,레무리아 기술은 시대에 따라 특유의 시각적 스타일이 변합니다. 보안 요원은 다른 사람보다 가장 늦게 방에 들어왔습니다.,Lemuryjskie ery technologiczne mają różne style wizualne. Ochroniarz wszedł do tego pomieszczenia po innych osobach.,As eras tecnológicas lemurianas têm os próprios estilos visuais. O segurança entrou na sala depois de todo mundo.,"Lemurya'nın teknolojik dönemleri, kendine ait eşsiz bir estetiğe sahip. Güvenlik görevlisi odaya herkesten sonra girmiş.",雷姆利亞科技年代有自己獨特的視覺設計風格。保全比其他人都還要晚才進入房間。
CHAPTER2_HINT_HIERARCHY_TITLE,Die Hierarchie,The hierarchy,La jerarquía,La jerarquía,La hiérarchie,La gerarchia,階級,조직도,Hierarchia,A hierarquia,Hiyerarşi,組織
CHAPTER1_HINT_MEETING_2,In seinem Anwesen hat Isaac Nowak eine Notiz mit einer Adresse hinterlassen. Diese Adresse wird in Roys Unterlagen zu „Puma 9“ erwähnt.,Isaac Nowak left a note in his manor with an address on it. That address is mentioned in Roy’s Cougar 9 investigation notes.,Isaac Nowak dejó una nota en su mansión con una dirección en ella. Esa dirección se menciona en los apuntes de la investigación de Roy del caso Puma 9.,Isaac Nowak dejó una nota en su mansión que contenía una dirección. Roy menciona esa dirección en sus notas sobre la investigación de Puma 9.,"Isaac Nowak a laissé une note dans son manoir, sur laquelle une adresse est inscrite. Cette dernière est mentionnée dans les notes de Roy sur l'enquête « Puma 9 ».",Isaac Nowak ha lasciato nella sua tenuta degli appunti con su scritto un indirizzo. Tale indirizzo è citato negli appunti investigativi di Roy su Puma 9.,アイザック・ノーワークは住所を記した覚書を邸宅に残した。その住所はロイのクーガー9関連調書に記載されている。,아이작 노왁은 자신의 저택에 주소가 써 있는 쪽지를 남겼습니다. 그 주소는 로이의 쿠거 9 수사 일지에서도 언급되어 있습니다.,Isaac Nowak zostawił w swojej posiadłości notatkę z adresem. Adres ten jest wymieniony w notatkach Roya z dochodzenia w sprawie Puma 9.,O Isaac Nowak deixou um bilhete em sua mansão com um endereço. Esse endereço é mencionado nas anotações da investigação Puma 9 do Roy.,"Isaac Nowak, malikânesinde üzerinde bir adres yazan bir not bırakmış. Bu adres, Roy'un Puma 9 soruşturma notlarında da geçiyor.",以薩·諾瓦克留了一張包含了一個地址的便條在他的莊園中。羅伊的「以薩·諾瓦克」案件筆記中有提到那個地址。
CHAPTER1_HINT_MEETING_3,"Isaacs Treffen fand in der Stockyard Street 45c statt. Aus den Notizen von Roy geht hervor, dass dies die Adresse eines bestimmten Lagerhauses ist.",Isaac’s meeting was at 45c Stockyard Street. Roy’s notes indicate that this is a specific warehouse’s address.,"La reunión de Isaac tuvo lugar en la calle Stockyard 45c. Según los apuntes de Roy, es la dirección de un almacén en concreto.",La reunión de Isaac era en la calle Stockyard 45c. Las notas de Roy indican que esta es la dirección exacta de un depósito.,"Isaac avait rendez-vous au 45c, rue Stockyard. Les notes de Roy indiquent qu'il s'agit de l'adresse d'un entrepôt.",L'incontro di Isaac è avvenuto al 45c di Stockyard Street. Gli appunti di Roy indicano che è l'indirizzo specifico di un magazzino.,アイザック氏の会合はストックヤード・ストリート45番地で行われた。ロイの覚書には、これが特定の倉庫の住所であることが示されている。,아이작은 45c 스톡야드가에서 회의가 있었습니다. 로이의 일지에 따르면 이 주소는 어떤 창고 주소라고 합니다.,"Spotkanie Isaaca odbyło się przy 45c Stockyard Street. Notatki Roya wykazują, że jest to adres pewnego magazynu.","A reunião do Isaac foi na rua Stockyard, 45c — as anotações do Roy indicam o endereço específico do mesmo depósito.",Isaac'in toplantısı Ağıl Sokak No: 45c adresindeymiş. Roy'un notları bu adresin belirli bir deponun adresi olduğunu gösteriyor.,以薩的會面地址在畜牧場街 45c 號。羅伊的筆記指出那是一個特別的倉庫地址。
CHAPTER1_HINT_MEETING_1,Mit welcher Adresse in Roys Notizen besteht eine verdächtige Verbindung zu einem anderen Fall?,Which address in Roy’s notes is suspiciously linked with another case?,¿Qué dirección de los apuntes de Roy está sospechosamente relacionada con otro caso?,¿Qué dirección en las notas de Roy tiene una sospechosa conexión con otro caso?,Quelle adresse présente dans les notes de Roy est étrangement liée à une autre affaire ?,Quale indirizzo negli appunti di Roy è collegato in maniera sospetta a un altro caso?,ロイの覚書の中で、別の事件との関連が疑われる住所はどれだろうか？,로이의 기록 중 다른 사건과 의심스럽게 연결된 주소는 무엇인가요?,Który adres w notatkach Roya jest powiązany z inną sprawą?,A qual endereço as anotações do Roy estão suspeitosamente interligadas com outro caso?,Roy'un notlarındaki hangi adres şüpheli bir şekilde başka bir vaka ile bağlantılı?,羅伊的便條中有哪一個地址疑似與另一個案件有關連？
DRIVEIN_HINT_CRASH_1,Was wollte die „Seltsame Dame“ am Telefon unbedingt wissen? ,What interested the “weird lady” on the phone so much? ,¿En qué estaba tan interesada la «señora rara» del teléfono? ,¿Qué interesó tanto a la «señora rara» en el teléfono? ,Qu'est-ce qui intéressait tant la « dame étrange » au téléphone ? ,"Perché la ""strana donna"" al telefono era così interessata? ",電話口の「奇妙な女性」は、何にそれほど興味を引かれたのか？ ,전화를 한 '이상한 여자'는 무엇에 그렇게 관심이 있었나요? ,"Co tak interesowało „dziwną panią”, która zadzwoniła do kina? ",O que tanto interessou à “moça estranha” no telefone? ,"Telefondaki ""tuhaf kadının"" ilgisini bu kadar çeken şey neydi? ",電話中是什麼讓這名「怪女士」這麼感興趣？ 
DRIVEIN_HINT_FIRE_TITLE,Das Feuer,The fire,El fuego,El incendio,L'incendie,L'incendio,炎,불,Pożar,O incêndio,Yangın,火災
DRIVEIN_HINT_FIRE_2,"Jenny war überzeugt, dass einer der Filmfiguren eine Tragödie widerfahren würde. Nachdem der Film abgebrochen wurde, versuchte sie, das Unglück in die Tat umzusetzen.","Jenny believed a tragedy would befall one of the movie characters. When the film failed to roll, she tried to make it happen for real.","Jenny pensaba que uno de los personajes de la película tendría un final trágico. Cuando la película no se pudo proyectar, intentó hacer que sucediera de verdad.","Jenny creía que le ocurriría una tragedia a uno de los personajes de la película. Cuando la película no se proyectó, intentó hacer que sucediera de verdad.","Jenny pensait qu'une catastrophe allait s'abattre sur l'un des personnages du film. Lorsque le film n'a pas pu être diffusé, elle a décidé de provoquer cet accident elle-même.","Jenny credeva che una tragedia avrebbe colpito uno dei personaggi del film. Quando non è stato più girato, ha cercato di farlo accadere davvero.",映画の登場人物の一人に悲劇が起こることをジェニーは確信していた。映画が上映できなかったとき、彼女はそれを実現させようとした。,"제니는 영화 캐릭터 한 명에게 비극적인 일이 일어날 것이라고 생각했습니다. 영화가 상영되지 않자, 제니는 진짜 그러한 비극이 일어나게 하려고 했습니다.","Jenny sądziła, że jednemu z bohaterów filmu przydarzy się coś niedobrego. Kiedy film został zakłócony, próbowała sprawić, by to coś wydarzyło się naprawdę.","A Jenny achava que uma tragédia aconteceria com um dos personagens do filme. Como o filme não foi exibido, ela tentou fazer acontecer na realidade.","Jenny, film karakterlerinden birinin başına kötü bir şey geleceğine inanıyordu. Film başlamayınca bunu gerçek hayatta yapmaya çalıştı.",珍妮相信電影中的一個角色將會遭到一場悲劇。當電影還沒上映時，她試圖讓它成為現實。
DRIVEIN_HINT_CRASH_3,"Einer der Besucher hoffte, ungesehen das Kino zu betreten, den Kristall zu stehlen und ihn so zu tarnen, dass niemand ihn erkennen würde.","One patron was hoping to enter unseen, take the cinema’s crystal, and disguise it so nobody would realize they were looking right at it.","Uno de los espectadores quería entrar de extranjis, coger el cristal del cine y camuflarlo para que nadie se diera cuenta de que lo tenía delante.","Alguien quería entrar sin que lo vean, tomar el cristal del cine y disimularlo para que nadie notara que lo estaban mirando directamente.","Un client espérait entrer sans être vu, prendre le cristal du cinéma et le déguiser pour que personne ne le remarque, même en l'ayant sous les yeux.","Un cliente sperava di entrare senza essere notato, di prendere il cristallo del cinema e mascherarlo, così che nessuno si sarebbe accorto che lo stava guardando.",ある常連客は、誰にも見られないように映画館に侵入してクリスタルを奪い、誰かに見られてもそれとは分からないように偽装したいと考えていた。,"한 참가자는 들키지 않고 들어가서 영화관의 크리스탈을 훔친 다음, 크리스탈을 봐도 아무도 눈치채지 못하게 위장하려고 했습니다.","Jeden z gości miał nadzieję, że zdoła wejść niepostrzeżenie, a następnie zabrać kryształ należący do kina i zamaskować go tak, aby nikt go nie rozpoznał.","Um cliente queria entrar despercebido, pegar o cristal do cinema e disfarçá-lo para que ninguém notasse que estava olhando diretamente para ele.","İzleyicilerden biri, fark edilmeden sinemaya girerek kristali çalıp bakan kimsenin anlamayacağı bir şekilde gizlemeyi planlıyormuş.",一位顧客希望偷偷溜進電影院，拿走電影院的水晶並偽裝起來，這樣沒有人會發現到他們正看著它。
AVIARY_HINT_BIRDS_1,Welche Vogelart könnte nach ihren Beschreibungen einem Menschen etwas stibitzen? ,"According to their descriptions, which bird species might snatch something from a person? ","De acuerdo con su descripción, ¿qué especie de ave podría robar algo a alguien? ","Según las descripciones, ¿qué especies de aves podrían arrebatarle algo a una persona? ","D'après les descriptions, quelle espèce d'oiseau est susceptible de voler quelque chose à quelqu'un ? ","Secondo la descrizione, quale specie di volatile potrebbe rubare una cosa da una persona? ",彼らの説明によると、人から何かを奪うかもしれない種類の鳥がいるらしいが？ ,"조류 설명에 따르면, 어떤 종이 사람에게서 무언가를 채갈 수도 있나요? ","Według opisów gatunków, który z nich może zabrać coś człowiekowi? ","Segundo as descrições, qual espécie de pássaro pode roubar algo de alguém? ",Tanımına göre hangi kuş türü birinden bir şeyi çalıp götürebilir? ,根據牠們的敘述，那些鳥類品種可能從人身上搶東西？ 
BRIDGE_HINT_IDENTITY_TITLE,Identität des Opfers,Identity of the victim,Identidad de la víctima,Identidad de la víctima,Identité de la victime,Identità della vittima,被害者の正体,피해자의 정체,Tożsamość ofiary,Identidade da vítima,Kurbanın kimliği,受害者的身分
DRIVEIN_HINT_FIRE_3,Auf dem Kostüm von Doug Bertrand war ein spezieller Warnhinweis angebracht. Das wusste Jenny nicht. ,Doug’s Bertrand costume came with a specific warning label. Jenny was unaware of this. ,El disfraz de Bertrand de Doug llevaba una etiqueta de advertencia. Jenny no lo sabía. ,El disfraz de Bertrand de Doug tenía una etiqueta con una precaución específica. Jenny no estaba al tanto de esto. ,"Le costume de Bertrand qu'a apporté Doug portait une étiquette d'avertissement spécifique, mais Jenny l'ignorait. ",Il costume di Bertrand di Doug è stato prodotto con una specifica etichetta di avvertimento. Jenny non ne era a conoscenza. ,ダグのバートランドの衣装には、特定の警告ラベルが付いていた。ジェニーはそのことに気づいていなかった。 ,"더그의 버트란드 코스튬에는 특별한 경고가 붙어 있었지만, 제니는 이를 알지 못했습니다. ","Należący do Douga kostium Bertranda miał etykietę ostrzegawczą, o której Jenny nie wiedziała. ",A fantasia de Bertrand do Doug tinha uma etiqueta de aviso bem específica. A Jenny não sabia disso. ,"Doug'ın Bertrand kostümü, özel bir uyarı etiketine sahip ama Jenny bunun farkında değil. ",道格的柏川戲服帶有特定的警告標籤。珍妮對此一無所知。 
DRIVEIN_HINT_CRASH_2,"Die Leinwand ist praktisch von jedem Ort aus zu sehen, sowohl von außen als auch von innen, also müsste jeder wissen, wenn etwas schiefgegangen wäre.","The big screen can be seen from every location, outside and inside, so if something had gone wrong, everyone would know.","La pantalla grande se ve tanto desde fuera como desde dentro, así que, de ocurrir algo, todos se enterarían.","La pantalla grande puede verse desde todos los lugares, afuera y adentro, por lo que si algo hubiera salido mal, lo sabrían todos.","Le grand écran peut être vu de partout, de l'intérieur comme de l'extérieur. Si quelque chose venait à se produire, tout le monde le saurait.","Il grande schermo è visibile da ogni luogo, esterno o interno, quindi se qualcosa fosse andato storto, l'avrebbero saputo tutti.",大スクリーンは屋外屋内を問わずどこからでも見えるため、何か問題が発生した場合は全員が気づくはず。,"대형 화면은 안팎 어디에서나 볼 수 있었으므로, 무언가 잘못되면 모두 알 수 있었습니다.","Ten duży ekran jest widoczny z każdego miejsca w kinie i pod kinem. Jeśli coś się z nim stało, wszyscy wokoło od razu to zauważyli.","A tela enorme era visível de qualquer lugar — de fora e de dentro. Portanto, se algo de errado tivesse acontecido, todos saberiam.",Beyaz perde hem içerideki hem de dışarıdaki her konumdan görülebiliyor. Yani bir şeyler yanlış giderse herkesin bundan haberi olur.,從內外的每個位置都看得到大螢幕，因此如果出現問題，所有人都會知道。
EVICTION_HINT_MOTIVE_1,Wann hat einer der Eingeweihten eine Geburtstagsfeier besucht? ,When did one of the dedicants attend a birthday party? ,¿Por qué uno de los dedicados asistió a una fiesta de cumpleaños? ,¿Cuándo fue a una fiesta uno de los devotos? ,Quand l'un des dévots a-t-il assisté à une fête d'anniversaire ? ,Quando uno dei dedicanti ha partecipato a una festa di compleanno? ,献呈者の一人が誕生日パーティーに参加したのはいつだったか？ ,헌신자 한 명이 생일 파티에 참석한 건 언제인가요? ,Kiedy jeden z oddanych uczestniczył w przyjęciu urodzinowym? ,Qual dos devotos foi a uma festa de aniversário? ,Adanmışlardan biri ne zaman bir doğum günü partisine katılmış? ,其中一名侍奉人何時參加了一場生日派對？ 
AVIARY_HINT_BIRDS_3,Es gibt zwei Nythalics Boten in dieser Szene. ,There are two Nythalic’s Heralds in the scene. ,Hay dos heraldos de Nythalic en la escena. ,Hay dos heraldos de Nythalic en la escena. ,Il y a deux pétrels nytaliques dans la scène. ,"Sulla scena, sono presenti due Lari di Nythalic. ",現場にはニサリックスヘラルドが2羽いる。 ,이 장면에는 니탈릭의 헤럴드가 두 마리 있습니다. ,Widać tutaj dwie nitalijskie heraldy ,Existem dois arautos-nitálicos nessa cena. ,Ekranda yalnızca iki Nythalic Müjdeci Dalgıç bulunuyor. ,這個場景中有兩隻尼塔立的圓尾鸌。 
DRIVEIN_HINT_FIRE_1,Wodurch kann ein Kostüm „gefährlich authentisch“ werden? ,What might make a costume “dangerously authentic”? ,¿Qué podría hacer que un disfraz fuera «peligrosamente realista»? ,¿Qué podría hacer que un disfraz sea «peligrosamente auténtico»? ,En quoi un costume peut-il être « dangereusement authentique » ? ,"Cosa potrebbe rendere un costume ""pericolosamente autentico""? ",衣装を「危険なほど本物」たらしめるものとは何だろうか？ ,'위험할 정도로 진짜 같은' 코스튬이란 어떤 걸 말하는 걸까요? ,"Co może sprawić, że kostium jest uważany za „niebezpiecznie autentyczny”? ",O que faz uma fantasia ser “perigosamente autêntica”? ,"Bir kostümü ""tehlikeli bir şekilde otantik"" yapan ne olabilir? ",是什麼讓一件服裝變得「真實到有點危險」？ 
EVICTION_HINT_MOTIVE_2,Alex hat den Rat seines Vaters immer beherzigt. ,Alex has always taken his father’s advice to heart. ,Alex siempre se ha tomado muy en serio los consejos de su padre. ,Alex siempre siguió al pie de la letra los consejos de su padre. ,Alex a toujours suivi les conseils de son père à la lettre. ,Alex ha sempre seguito i consigli del padre. ,アレックスは常に父親の助言を真摯に受け止めている。 ,알렉스는 늘 아버지의 조언을 가슴 깊이 담아왔습니다. ,Alex zawsze brał sobie do serca rady swojego ojca. ,O Alex sempre levou a sério os conselhos do pai. ,"Alex, babasının tavsiyelerini hep dikkate alırmış. ",艾力克斯總是把他父親的建議放在心上。 
AVIARY_HINT_BIRDS_2,"Zwei Vogelarten haben bestimmte Farben in ihren Namen oder Beschreibungen, mit denen sie identifiziert werden können. Andere müssen anhand ihres Verhaltens identifiziert werden.","Two bird species have specific colors in their names, or descriptions that can be used to identify them. Others must be identified by their behaviors.","Hay dos especies de aves que tienen colores específicos en sus nombres, o descripciones que pueden servir para identificarlas. Otras se identifican por su comportamiento.",Dos especies de aves tienen colores específicos en sus nombres o descripciones que se pueden usar para identificarlas. Otras se pueden identificar por su comportamiento.,Deux espèces d'oiseau ont des couleurs spécifiques dans leur nom ou des descriptions qui permettent de les identifier. Les autres espèces doivent être identifiées par leur comportement.,"Due specie di volatili hanno specifici colori nei loro nomi, o una descrizione che può essere usata per identificarli. Per tutti gli altri, però, bisogna analizzare il loro comportamento.",2種類の鳥の名前や説明には、識別に使用できる特定の色が含まれている。他の鳥はその行動によって識別しなければならない。,"두 가지 새는 이름에 특정한 색이 들어가 있거나, 정체를 특정할 만한 묘사가 포함되어 있습니다. 다른 새는 행동양식으로 파악할 수 있습니다.",Dwa gatunki ptaków mają kolory w nazwach lub inne widoczne cechy w opisach. Pozostałe gatunki trzeba zidentyfikować na podstawie ich zachowania.,Duas espécies de ave têm cores específicas no nome ou descrições que podem identificá-las — o restante deve ser identificado pelo comportamento.,"İki kuş türünün adında, onları belirlemeye yardımcı olacak belirli bir renk veya bir tanım geçiyor. Diğerleri ise davranışları aracılığıyla belirlenebilir.",兩種鳥類的名稱或描述中都有特定顏色，可用於辨認牠們。其他人必須透過牠們的行為來識別。
DRIVEIN_HINT_COSTUMES_TITLE,Der Kostümwettbewerb,The costume competition,El concurso de disfraces,La competencia de disfraces,La compétition de déguisements,Il concorso di costumi,衣装コンテスト,코스튬 대회,Konkurs kostiumów,Concurso de fantasias,Kostüm yarışması,戲服比賽
EVICTION_HINT_MOTIVE_3,Sams Onkel wurde genau 50 Jahre nach der Geburt von Alex’ Vater 50 Jahre alt. Sicherlich ist das kein Zufall.,"Sam’s uncle turned 50 exactly 50 years after Alex’s father was born. Surely, this is no coincidence.",El tío de Sam cumplió 50 años justo 50 años después del nacimiento del padre de Alex. Está claro que no puede ser casualidad.,El tío de Sam cumplió 50 años exactamente 50 años después de que naciera el padre de Alex. Es seguro que no se trata de una coincidencia.,L'oncle de Sam a eu 50 ans exactement 50 ans après la naissance du père d'Alex. Ce n'est certainement pas une coïncidence.,"Lo zio di Sam ha compiuto 50 anni esattamente 50 anni dopo la nascita del padre di Alex. Sicuramente, non si tratta di una coincidenza.",サムのおじはアレックスの父親が生まれてからちょうど50年後に50歳を迎えた。偶然にしては出来過ぎている。,샘의 삼촌은 알렉스의 아버지가 태어난 지 정확히 50년 후에 50세가 되었습니다. 이건 우연일 리 없습니다.,Wujek Sam skończył 50 lat dokładnie 50 lat po narodzinach ojca Alexa. To chyba nie jest zbieg okoliczności.,O tio de Sam fez 50 anos exatamente 50 anos após o nascimento do pai do Alex. Não tem como isso ser coincidência.,"Sam'in amcası, Alex'in babası doğmadan tam 50 yıl önce 50 yaşına girmiş. Bu bir rastlantı olamaz herhâlde.",山姆的叔叔在艾力克斯的父親出生後 50 年之後剛滿 50 歲。當然這並不是個巧合。
HINT_VIEW_TIP,"Schau dir vielleicht erst einmal nur den obersten Hinweis an. Das reicht eventuell aus, um zu einer Lösung zu kommen. ",Try looking at only the top hint first. It might be enough to help you reach an insight. ,Intenta leer solo la primera pista. Puede que con eso baste para ayudarte a sacar una conclusión. ,Primero intenta mirar solo la pista que aparece arriba de todo. Quizás con eso baste para que hagas una deducción. ,"Commencez par regarder uniquement l'indice du haut, car il pourrait peut-être vous suffire. ",Come prima cosa prova a guardare solo il suggerimento in alto. Potrebbe essere sufficiente per farti avere un'intuizione. ,最初は一番上にあるヒントだけを見るようにしよう。それだけで何らかの手掛かりを得られるかもしれない。 ,먼저 제일 위에 있는 힌트만 확인해 보세요. 그것만으로도 실마리를 찾을 수 있습니다. ,"Spróbuj najpierw sprawdzić tylko górną podpowiedź. Może to ci wystarczy, aby zrozumieć sytuację. ",Tente olhar apenas para a dica superior. Talvez seja suficiente para ajudar a tirar alguma conclusão. ,"Önce ilk ipucuna bakmayı bir dene. Bu, yeni bir ayrıntıyı fark etmen için tek başına yeterli olabilir. ",試著先只查看最上方的提示。那可能就足以幫助你找到靈感。 
START_BREATHING_BUTTON,Atme nun ein und aus,Start breathing,Empieza a respirar,Comienza a respirar,Commencer à respirer,Inizia a respirare,呼吸を始めましょう,숨 쉬기 시작,Zacznij oddychać,Comece a respirar,Nefes almaya başla,開始呼吸
