key,de,en,es,es_MX,fr,it,ja,ko,pl,pt_BR,tr,zh_TW
EVICTION_SECURITY2_BADGE,Myson,Myson,Myson,Myson,Myson,Myson,マイソン,마이슨,Myson,Myson,Myson,麥森
<!MissingKey:Tesa>,Tesa,Tesa,Tesa,Tesa,Tesa,Tesa,テサ,테사,Tesa,Tesa,Tesa,泰莎
BURNING_BIN_WHISKEY_LABEL,"MISTLANDS LAKE
Bester Whiskey","MISTLANDS LAKE
Finest whiskey","LAGO MISTLANDS
Whisky de primera","El whisky más fino de 
LAGO MISTLANDS","Le meilleur whisky du 
LAC BRUMETERRES","MISTLANDS LAKE
Whiskey pregiato","ミストランズ湖
最高級
ウイスキー","미스트렌즈
레이크
최고급 위스키","Whisky 
MISTLANDS LAKE","MISTLANDS LAKE
O Melhor Uísque","MISTLANDS GÖLÜ
En kaliteli viski",密斯蘭湖頂級威士忌
EVICTION_TRASH_SPEECH_COMMENT2,"Zu dramatisch? Nicht, dass sie förmlich vom Überschwang erdolcht werden.",Too dramatic? Take another stab at this section.,¿Demasiado dramatismo? No quiero que nadie se acabe rajando.,¿Muy dramático? Darle otra vuelta a esta sección.,Trop dramatique ? Reprendre cette partie.,"Un po' esagerato, ma voglio che rimangano trafitti.","ドラマチック過ぎるかも？
この部分をさし替え。",너무 극적인가? 조언을 얻을 만한 사람에게 찔러봐야겠군.,Zbyt dramatycznie? Trzeba poprawić.,Dramático demais? Diminuir mais esta seção.,Çok mu dramatik? Bu bölümü tekrar bir gözden geçir.,太誇張了？這一段再改一次。
<!MissingKey:Billy>,Billy,Billy,Billy,Billy,Billy,Billy,ビリー,빌리,Billy,Billy,Billy,比利
<!MissingKey:Robinson>,Robinson,Robinson,Robinson,Robinson,Robinson,Robinson,ロビンソン,로빈슨,Robinson,Robinson,Robinson,羅賓森
<!MissingKey:Tim>,Tim,Tim,Tim,Tim,Tim,Tim,ティム,팀,Tim,Tim,Tim,提姆
<!MissingKey:OPIG>,OPIG,OPIG,GICO,GIPO,OPIG,OPIG,OPIG,OPIG,MGSO,OPIG,ODUG,OPIG
<!MissingKey:Bruce>,Bruce,Bruce,Bruce,Bruce,Bruce,Bruce,ブルース,브루스,Bruce,Bruce,Bruce,布魯斯
<!MissingKey:Nevari>,Nevari,Nevari,Nevari,Nevari,Nevari,Nevari,ネヴァリ,네바리,Nevari,Nevari,Nevari,奈法利
EVICTION_TRASH_SPEECH_COMMENT1,Den Einstieg wirkungsvoller gestalten. Es muss die Leute ergreifen.,Make intro more impactful. Needs to grab their attention.,Necesita más impacto. ¡Que se agarren a lo que se viene!,Hacer una introducción más impactante. Debe capturar la atención.,Rendre l'intro plus saisissante. Il faut capter leur attention.,L'introduzione deve essere più efficace. Devono afferrare subito.,導入部分にもっとインパクトを与えるように。聴衆の注意を掴む必要アリ。,도입부에서 더 강한 인상을 줘야 함. 관심을 확 끌어야 하니까.,Zrobić potężniejsze wprowadzenie. Musisz przykuć ich uwagę.,"Deixar a introdução mais impactante, para prender a atenção.",Girişi daha etkileyici hâle getir. Dikkatlerini toplamam lazım.,開頭要更有影響力。需要抓住大家的注意力。
EVICTION_MACHINE_LABEL2,Kristallbetriebene Technologie,Crystal-powered technology,Tecnología activada con cristal,Tecnología potenciada con cristales,Technologie alimentée par cristal,Tecnologia alimentata a cristallo,クリスタル動力テクノロジー,크리스탈로 작동하는 기술,Urządzenie zasilane kryształem,Tecnologia alimentada por cristais,Kristal destekli teknoloji,水晶動力科技
<!MissingKey:Westlake>,Westlake,Westlake,Westlake,Westlake,Westlake,Westlake,ウエストレイク,웨스트레이크,Westlake,Westlake,Westlake,衛斯德雷
EVICTION_TESA_BOOK_TABLE_LEGEND5,Sam,Sam,Sam,Sam,Sam,Sam,サム,샘,Sam,Sam,Sam,山姆
BURNING_LAB_BOOK_LAB_NOTES_HEADER,[u]Dr. Nowak – Labornotizen[/u],[u]Dr. Nowak—lab notes[/u],[u]Dr. Nowak — Apuntes de laboratorio[/u],[u]Dr. Nowak: notas del laboratorio[/u],[u]Dr Nowak - Notes de labo[/u],[u]dott. Nowak - appunti di laboratorio[/u],[u]ノーワーク博士—研究所メモ[/u],[u]노왁 박사 — 연구 노트[/u],[u]Dr Nowak – notatki z lab.[/u],[u]Dr. Nowak - notas do laboratório[/u],[u]Dr. Nowak'ın lab. notları[/u],[u]諾瓦克博士—實驗室便條[/u]
<!MissingKey:Spender>,Spender,Spender,Spender,Spender,Spender,Spender,スペンダー,스펜더,Spender,Spender,Spender,史賓特
<!MissingKey:Marie>,Marie,Marie,Marie,Marie,Marie,Marie,マリー,마리,Marie,Marie,Marie,瑪莉
ARC3_ORG_CHART_PUZZLE_LABEL11,Vorstandsvorsitzender,Board president,Presidente de la junta,Presidente de la junta,Présidence du conseil,Presidente del consiglio di amministrazione,理事長,이사회 의장,Prezes zarządu,Presidência do conselho,Kurul Başkanı,董事長
BURNING_LAB_NATHAN_SPEECH,"Tests genehmigt! Marie, Tim, Schluss mit dem Gezeter, damit wir über das Budget reden können.","Testing approved! Marie, Tim, stop bickering so we can talk budget.","¡Ensayo aprobado! Marie, Tim, dejad de discutir y hablemos de presupuestos.","¡Pruebas aprobadas! Marie, Tim, dejen de discutir para que podamos hablar del presupuesto.","On a le consentement pour le début des expériences ! Marie, Tim, arrêtez de piailler, que l'on discute du budget.","Test approvato! Marie, Tim, smettetela di litigare, così possiamo discutere dei fondi.",実験を承認する！マリー、ティム、口論は止めろ。予算の話し合いをするぞ。,"테스트 승인됐습니다! 마리, 팀, 언쟁은 그만하고 예산 얘기나 합시다.","Testy zatwierdzone! Marie, Tim! Przestańcie się kłócić i porozmawiajmy o budżecie.","Testes aprovados! Marie, Tim, parem de brigar para falarmos sobre o orçamento.","Testlere onay veriyorum! Marie, Tim; didişmeyi bırakın da bütçe hakkında konuşalım.",測試核准！瑪莉、提姆，不要再吵架了，這樣我們才能談預算。
BURNING_SCENARIO_NAME,Anzündung,Ignition,Ignición,Ignición,Ça chauffe,Accensione,白熱した状況,점화,Zapłon,Ignição,Ateşlenme,一觸即發
<!MissingKey:Greer>,Greer,Greer,Greer,Greer,Greer,Greer,グリア,그리어,Greer,Greer,Greer,吉爾
EVICTION_TESA_BOOK_TABLE_LEGEND6,Alex,Alex,Alex,Alex,Alex,Alex,アレックス,알렉스,Alex,Alex,Alex,艾力克斯
BURNING_LAB_BOOK_LAB_NOTES2,Mr. Marmot degradiert und Laborzugangskarte entzogen.,"Mr. Marmot relegated, laboratory access card revoked","Sr. Marmot relegado, tarjeta de acceso al laboratorio anulada","El Sr. Marmot fue degradado, tarjeta de acceso al laboratorio revocada","M. Marmot rétrogradé, badge d'accès au laboratoire retiré","Marmot demansionato, tesserino di accesso al laboratorio revocato",ミスター・マーモットが降格させられ、研究所カードキーが失効させられた,"마모트 씨는 좌천되었고, 연구실 출입증도 취소되고 말았다","Pan Marmot zdegradowany, karta dostępu do laboratorium odebrana.","Sr. Marmot rebaixado, cartão de acesso ao laboratório revogado","Bay Marmot, görevden alındı ve laboratuvar erişim kartı geri alındı.",馬默特先生遭貶職，實驗室門禁卡已撤回
BURNING_LAB_BOOK_LAB_NOTES3,"Er ist vielleicht inkompetent, aber seine Stümperei hat mehr erreicht, als uns erlaubt wurde.
 
Ich wünschte, ich könnte weitere Tests durchführen, doch ich kann meine Beobachtungen nur aus der Ferne festhalten.","He might be incompetent, but his fumbling did more than we've been allowed to.
 
I wish I could do follow-up testing, but I can only record my observations from a distance.","Será un incompetente, pero con sus pifias ha hecho más de lo que se nos permite.
 
Ojalá pudiera hacer más pruebas, pero solo puedo anotar mis observaciones a lo lejos.","Puede que sea incompetente, pero su torpeza hizo más de lo que nos permitieron.
 
Desearía poder hacer una prueba de seguimiento, pero solo puedo registrar mis observaciones desde lejos.","Il est peut-être incompétent, mais ses bidouillages ont permis d'aller plus loin que ce qui nous était autorisé.
 
J'aimerais pouvoir mener des expériences complémentaires, mais je ne peux que noter mes observations sans interférer.","Sarà anche incompetente, ma armeggiando ha fatto più di quanto ci fosse permesso.
 
Vorrei poter svolgere test successivi, ma posso solo registrare le mie osservazioni.","彼は無能かもしれないが、彼の不器用さのおかげで許可されている以上の結果が出た。
 
追加の実験ができれば良いのだが、私は距離を置いて観察記録を残すことしかできない。","마모트 씨가 무능하긴 해도, 그 서투름 때문에 이렇게까지 될 줄이야.
 
후속 테스트를 진행할 수 있다면 좋겠지만, 내가 할 수 있는 건 멀리서 관찰 내용을 기록하는 것뿐이다.","Może i był niekompetentny, ale dzięki swoim wybrykom zdziałał o wiele więcej, niż na ile pozwalały reguły.
 
Chciałbym móc przeprowadzić dalsze testy, ale na razie pozostaje mi tylko spisywać spostrzeżenia z daleka.","Ele pode ser incompetente, mas sua trapalhada fez mais do que nos foi permitido.
 
Eu queria acompanhar os testes mais de perto, mas só posso registrar minhas observações à distância.","Beceriksiz olabilir ama beceriksizliği sayesinde bize izin verilenden daha fazlasını yapma imkânı buldu.
 
Keşke ek testler yapabilseydim ancak gözlemlerimi yalnızca uzaktan kaydedebiliyorum.","他可能不稱職，但他在摸索之間的所作所為超出了我們被許可的範疇。
 
真希望我可以進行後續測試，但我僅能從遠處紀錄我的觀察。"
<!MissingKey:Nowak>,Nowak,Nowak,Nowak,Nowak,Nowak,Nowak,ノーワーク,노왁,Nowak,Nowak,Nowak,諾瓦克
NUMBER_5,5,5,5,5,5,5,5,5,5,5,5,5
<!MissingKey:tests>,Tests,tests,pruebas,pruebas,test,test,実験,테스트,testów,testes,testler,測試
EVICTION_TRASH_SPEECH_BODY_PC_GLYPH,"Willkommen, liebe [xstart]Follower[xend]..Anhänger.","Welcome, [xstart]followers[xend]  dedicants.","Bienvenidos, [xstart]seguidores[xend] ...dedicados:","Bienvenidos, [xstart]seguidores[xend]. Dedicados.","Bienvenue, [xstart]disciples[xend] ..dévots.","Benvenuti/e, [xstart]seguaci[xend]. Dedicanti.",[xstart]信者[xend].. 献呈者のみなさん、ようこそ。,"[xstart]추종자 여러분.[xend]
환영합니다, 헌신적 ","Witajcie, [xstart]zwolennicy[xend] ...oddani!","Bem-vindos, meus [xstart]seguidores[xend]. Devotos.",Hoş geldiniz [xstart]takipçiler[xend]  adanmışlar.,歡迎諸位侍奉人。
<!MissingKey:The story continues in the next chapter>,Die Geschichte wird im nächsten Kapitel fortgesetzt.,The story continues in the next chapter,La historia continúa en el siguiente capítulo,La historia continúa en el siguiente capítulo,L'histoire continue dans le chapitre suivant,La storia continua nel prossimo capitolo,この物語は次の章に続いていきます,다음 장에서 이야기가 계속됩니다,Historia toczy się dalej w kolejnym rozdziale,A história continua no próximo capítulo,"Hikâye, sıradaki bölüm ile devam ediyor:",本故事於下一章節繼續
<!MissingKey:The Trials>,Die Prüfungen,The Trials,Las pruebas,Las pruebas,Les Tests,La sperimentazione,試験,시험,Próby,Ensaios clínicos,Deneyler,試驗
<!MissingKey:You have finished Chapter 3>,Du hast Kapitel 3 abgeschlossen.,You have finished Chapter 3,Has terminado el capítulo 3,Terminaste el capítulo 3,Vous avez terminé le chapitre 3,Hai completato il capitolo 3,第3章を終了しました,제 3장을 끝냈습니다,Ukończono rozdział 3,Você terminou o Capítulo 3,Şu bölümü bitirdin: 3. Bölüm:,你已完成第三章
EVICTION_RED_PEN_TOOLTIP,Ein roter Stift.,A red pen,Un bolígrafo rojo,Bolígrafo rojo,Un stylo rouge,Una penna rossa,赤ペン,빨간 펜,Czerwony długopis,Caneta vermelha,Kırmızı bir kalem,一支紅筆
BURNING_SCENARIO_DESCRIPTION,Eine gefährliche Technologie wird entfesselt ,A Dangerous Technology is Unleashed ,Una peligrosa tecnología se desata ,Una tecnología peligrosa es liberada ,Une dangereuse technologie est libérée ,Una pericolosa tecnologia viene liberata ,危険なテクノロジーの解放 ,위험한 기술의 해방 ,Wykorzystana zostaje niebezpieczna technologia ,Uma Tecnologia Perigosa é Liberada ,Tehlikeli Bir Teknoloji Keşfedildi ,一項危險技術已經甦醒 
NEIGHBORHOOD_CORBYN_SPEECH,"Hast du dir wehgetan, Tobias? Ich habe alles gesehen. Warte, ich komme rüber.","Are you okay, Tobias? I saw everything. Hold on—I'm coming over.","¿Estás bien, Tobias? Lo he visto todo. Aguanta, ahora voy.","¿Estás bien, Tobias? Lo vi todo. Espera, iré hacia allí.","Est-ce que ça va, Tobias ? J'ai tout vu. Attendez, j'arrive.","Stai bene, Tobias? Ho visto tutto. Aspetta, sto arrivando.",トバイアス、大丈夫か？全部見てたぞ。待ってろ、今すぐそっちへ行く。,"괜찮나, 토비아스? 내가 다 봤네. 기다리게, 지금 거기로 갈 테니.","Tobias, nic ci nie jest? Wszystko widziałem. Czekaj, już tam idę.","Está tudo bem, Tobias? Eu vi tudo. Aguenta firme, estou indo aí.","Tobias, iyi misin? Her şeyi gördüm. Dur, oraya geliyorum.",圖比亞斯，你還好嗎？我看到了。等等—我馬上過來。
ARC3_ORG_PUZZLE_PROJECT_TERMINATED,Projekt eingestellt,project terminated,proyecto terminado,proyecto cancelado,projet interrompu,Progetto sospeso,プロジェクト中止,프로젝트 취소,projekt zamknięty,projeto interrompido,proje sonlandırıldı,計畫終止
NEIGHBORHOOD_GLASS_TOOLTIP,Ein Glas mit einem Eisblock.,A glass containing a block of ice,Un vaso con un trozo de hielo,Vaso con un trozo de hielo,Un verre contenant un morceau de glace,Un bicchiere contenente un pezzo di ghiaccio,氷の塊が入ったグラス,얼음 덩어리가 든 유리잔,Szklanka zawierająca fragment bryły lodu,Copo com gelo,İçinde bir parça buz bulunan bardak,一個裝有一顆冰塊的玻璃杯
BURNING_LOCKERS_LEMURIAN_CULTURE_TOOLTIP,"Ein Buch mit dem Titel: „Lemurische Kulturforschung“.
","A book titled 'Lemurian Cultural Investigation'
","Un libro titulado «Investigación de la cultura lemuriana»
","Un libro titulado «Investigación de la cultura lemuriana»
","Un livre intitulé « Enquête culturelle lémurienne »
","Un libro intitolato ""Indagine culturale lemuriana""
","「レムリアの文化調査」というタイトルの本
","'레무리아 문화 연구'라는 제목의 책
","Książka zatytułowana „Badanie kultury lemuryjskiej”
","Livro intitulado “Investigação cultural lemuriana”
","""Lemurya Kültürü İncelemeleri"" başlıklı bir kitap
","一本標題為《古雷姆利亞文化精研》的書。
"
<!MissingKey:touch>,berühren,touch,tocar,tocar,toucher,toccare,触った,접촉,dotknąć,tocar,dokunmak,碰
EVICTION_MARIE_LETTER_COMMENT1,[center]Er hat recht: Das ist Unsinn![/center],[center]He's right: This is nonsense![/center],"[center]Tiene razón, ¡esto no tiene lógica alguna![/center]",[center]Él tiene razón: ¡esto no tiene sentido![/center],[center]Il a raison : c'est n'importe quoi ![/center],[center]Ha ragione lui: non ha senso![/center],"[center]彼の言う通り。こんなの
デタラメだわ！[/center]",[center]이 말이 맞지. 이건 말도 안 돼![/center],"[center]Ma rację, to bzdura![/center]",[center]Ele está certo: é uma maluquice![/center],"[center]Haklı, tüm bunlar saçmalık![/center]",[center]他說得沒錯：這都是胡扯！[/center]
EVICTION_MARIE_LETTER_COMMENT2,= 5 = 55 = 80 ?,= 5 = 55 = 80 ?,= 5 = 55 = 80 ?,= 5 = 55 = 80 ?,= 5 = 55 = 80 ?,= 5 = 55 = 80 ?,= 5 = 55 = 80 ？,= 5 = 55 = 80 ?,= 5 = 55 = 80 ?,= 5 = 55 = 80 ?,= 5 = 55 = 80 ?,= 5 = 55 = 80 ?
<!MissingKey:Westlake>,Westlake,Westlake,Westlake,Westlake,Westlake,Westlake,ウエストレイク,웨스트레이크,Westlake,Westlake,Westlake,衛斯德雷
<!MissingKey:follow>,folgen,follow,seguir,seguir,suivre,seguire,追跡,따라,podążyć,seguir,takip etti,跟進
<!MissingKey:revoked>,entzogen,revoked,anuló,revocada,retiré,revocato,失効,취소되고,odebrać,revogado,geri alındı,撤回
EVICTION_SECURITY_LOGO,PINNACLE SECURITY,PINNACLE SECURITY,SEGURIDAD CUMBRE,SEGURIDAD PINÁCULO,APOGÉE SÉCURITÉ,VETTA SECURITY,頂上警備,피나클 보안,OCHRONA SZCZYTU,SEGURANÇA PINÁCULO,ZİRVE GÜVENLİK,巔峰保全
<!MissingKey:caught>,fing,caught,prendió,prendió,pris,preso,つく,일으키고,wywołała,pegou,aldı,被捉
<!MissingKey:stabbed>,stach,stabbed,rajó,apuñaló,poignardé,trafitto,刺す,찔렀다,dźgnęła,apunhalou,saldırdı,刺殺
EVICTION_HALL_PHOTO_BODY,Mittens empfand für jeden unendliche Zuneigung.,Mittens had endless affection for everyone.,Manoplas quería un montón a todo el mundo.,Mitones es muy cariñoso con todos.,Frimousse est plein d'affection pour tout le monde.,Mittens aveva un affetto infinito per tutti.,"ミトンズは、誰に対しても愛情
たっぷりでした。",미튼즈는 모두를 끝없이 애정했어요.,Puszek kochał naprawdę wszystkich.,Mittens tem uma afeição eterna por todo mundo.,"Mittens, herkesi çok severdi.",密特恩斯對所有人都有無盡的愛。
EVICTION_TESA_PHOTO_HEADER,22.06.1950,06/22/1950,22/06/1950,22/06/1950,22/06/1950,22/06/1950,1950年6月22日,1950/06/22,22.06.1950,22/06/1950,22/06/1950,1950 年 6 月 22 日
<!MissingKey:Neil>,Neil,Neil,Neil,Neil,Neil,Neil,ニール,닐,Neil,Neil,Neil,尼爾
<!MissingKey:Mittens>,Mittens,Mittens,Manoplas,Mitones,Frimousse,Mittens,ミトンズ,미튼즈,Puszek,Mittens,Mittens,密特恩斯
EVICTION_HALL_SPEECH,Ich fass es nicht! Wir waren so nah dran!,I can't believe it! We were so close!,¡No me lo puedo creer! ¡Si ya casi estábamos!,¡No puedo creerlo! ¡Estábamos tan cerca!,C'est pas vrai ! Nous étions si proches du but !,Non posso crederci! Ci eravamo quasi!,信じられない！あと少しのところだったのに！,말도 안 돼! 거의 다 된 밥이었는데!,To okropne! Prawie nam się udało!,Não acredito! Estávamos tão perto!,İnanamıyorum! Çok yakındık!,我不敢相信！我們就差一點了！
EVICTION_MOTIVE_PUZZLE_NAME,Motiv,Motive,Motivo,Motivo,Mobile,Movente,動機,동기,Motyw,Motivo,Gerekçe,動機
NEIGHBORHOOD_SCENARIO_DESCRIPTION,"Ein Hippiekreis weigert sich, zu gehen ",A Hippie Circle Refuses to Roll Over ,El círculo hippie se niega a marcharse ,Un círculo hippie se rehusa a rendirse ,Un cercle de hippies refuse de se soumettre ,Un circolo di hippie si rifiuta di arrendersi ,ヒッピー集団による抗議 ,히피 집단의 철수 거부 ,Przez hipisów wszystko stacza się na dno ,Um Círculo Hippie se Recusa a Desistir ,Hippi Grubu Pes Etmeyi Reddediyor ,嬉皮人士不願就此罷休 
BURNING_LOCKERS_PRIMARY_SOURCES_TOOLTIP,"Ein Buch mit dem Titel: „Primärquellen:
Lemuria (1200 –1300)“.
","A book titled 'Primary Sources
Studies: Lemuria  (1200–1300)'
","Un libro titulado «Estudios de fuentes primarias:
Lemuria (1200-1300)»
","Un libro titulado «Estudios
de fuentes primarias: Lemuria (1200–1300)»
","Un livre intitulé « Études
de sources primaires : Lémurie (1200–1300) »
","Un libro intitolato ""Studio delle
fonti: Lemuria (1200–1300)""
","「一次資料研究：レムリア（1200～1300）」
というタイトルの本
","'주요 자료 연구: 레무리아
(1200–1300)'라는 제목의 책
","Książka zatytułowana „Badania
źródeł podstawowych: Lemuria
(1200–1300)”","Livro intitulado “Estudos
de fontes primárias: Lemúria (1200–1300)”
","""Birincil Kaynak Araştırmaları:
 Lemurya (1200-1300)"" başlıklı bir kitap
","一本標題為《首要資源
研究：古雷姆利亞（1200–1300）》的書
"
EVICTION_BLUE_PEN_TOOLTIP,Ein blauer Stift.,A blue pen,Un bolígrafo azul,Bolígrafo azul,Un stylo bleu,Una penna blu,青ペン,파란 펜,Niebieski długopis,Caneta azul,Mavi bir kalem,一支藍筆
BURNING_LOCKERS_MECHANICAL_BOOK_TOOLTIP,"Ein Buch mit dem Titel „Zentrale mechanische Theorie“.
","A book titled 'Key Mechanical Theory'
","Un libro titulado «Teoría mecánica clave»
","Un libro titulado «Teoría mecánica clave»
","Un livre intitulé « Théorie mécanique des clés »
","Un libro intitolato ""Teoria meccanica""
","「主要な機械理論」というタイトルの本
","'주요 기계 이론'이라는 제목의 책
","Książka zatytułowana „Kluczowa teoria mechaniki”
","Livro intitulado “Teoria mecânica fundamental”
","""Temel Mekanik Teori"" başlıklı bir kitap
","一本標題為《重要機械理論》的書。
"
<!MissingKey:protest>,Demonstration,protest,manifestación,protesta,manifestation,protesta,抗議,시위,protestu,protesto,protesto,抗議
EVICTION_UNIVERSALISM_EXERCISE4,"Beseitigen
","Eliminate
","Eliminar
","Eliminar
","Éliminer
","Eliminare
","排除
","제거
","Wyeliminowanie
","Eliminar
","Yok Etmek
","排除
"
<!MissingKey:ice>,Eis,ice,hielo,hielo,glace,ghiaccio,氷,얼음,lód,gelo,buz,冰
EVICTION_FUNERAL_PHOTO_FOOTER,"Neil Remington
22.06.1900 – 03.01.1975","Neil Remington
06/22/1900–01/03/1975","Neil Remington
22/6/1900-3/1/1975","Neil Remington
22/06/1900–03/01/1975","Neil Remington
22/06/1900–03/01/1975","Neil Remington
22-06-1900 – 03-01-1975","ニール・レミングトン
1900年6月22日～1975年1月3日","닐 레밍턴
1900/06/22 ~ 1975/01/03","Neil Remington
22.06.1900 – 03.01.1975","Neil Remington
22/06/1900–03/01/1975","Neil Remington
22/06/1900 - 03/01/1975","尼爾·瑞明頓
06/22/1900–01/03/1975"
EVICTION_UNIVERSALISM_EXERCISE5,"Verunreinigen
","Contaminate
","Contaminar
","Contaminar
","Contaminer
","Contaminare
","汚染
","오염
","Zanieczyszczenie
","Contaminar
","Bulaştırmak
","污染
"
<!MissingKey:laboratory>,Labor,laboratory,laboratorio,laboratorio,laboratoire,laboratorio,研究所,연구실,laboratorium,laboratório,laboratuvar,實驗室
EVICTION_UNIVERSALISM_EXERCISE6,"Auffüllen
","Replenish
","Restituir
","Rellenar
","Régénérer
","Rigenerare
","補充
","다시 채움
","Uzupełnienie
","Restaurar
","Çoğaltmak
","填補
"
<!MissingKey:Corporation>,Corporation,Corporation,Corporación,Corporación,Société,Società,法人,기업,korporacji,Companhia,Şirketi,企業
<!MissingKey:board inspection>,Vorstandsinspektion,board inspection,inspección de la junta,inspección de la junta,contrôle du conseil,ispezione,理事会調査,이사회 점검,kontroli rady,inspeção do conselho,kurul denetimi,董事會訪察
EVICTION_TESA_BOOK_FIRST_PAGE_PC_BODY,"Messwerte
 
• Das Erleuchtungsmeter funktioniert besonders gut, wenn sich das Subjekt auf die nahestehende Person konzentriert und auf das, was sie ihm bedeutet.","Level readings
 
• EnlightenMeter works best when subject focusing on loved one and what they mean to them","Lecturas de niveles
 
• El Iluminómetro funciona mejor cuando el sujeto se concentra en un ser querido y sus sentimientos hacia este","Lecturas de nivel
 
• La iluminación funciona mejor cuando el sujeto se enfoca en alguien que ama y en qué significa para él","Interprétation des niveaux
 
• L'illuminationomètre fonctionne mieux lorsque le sujet concentre ses pensées sur un être cher et ce qu'il représente pour lui","Lettura livelli
 
• L'Illuminometro funziona meglio se il soggetto si concentra su un proprio caro e su ciò che rappresenta.","レベル測定
 
• 被験者が愛する相手と、その相手が何を意味するのかに集中している時に、啓発メーターが最も効力を発揮する","수준 판독
 
• 계몽미터기는 대상이 사랑하는 상대와 그 상대가 자신에게 의미하는 바에 집중하고 있을 때 가장 잘 작동한다","Odczyty poziomów
 
• Oświecometr działa najlepiej, gdy osoba koncentruje się na kimś ukochanym, kto miał na nią duży wpływ","Leituras do nível
 
• O iluminômetro funciona melhor quando a cobaia está concentrada na pessoa amada e no que ela significa","Ölçülen değerler
 
• Aydınlanma Ölçer; denek, sevdiği kişiye ve bu kişin kendisi için ne ifade ettiğine odaklandığında en iyi çalışıyor.","數值測定
 
• 只要受試者用心想像所愛之人，思索他們對自己的意義，就能完美發揮「啟示測定儀」的功效"
ARC3_EUGENE_SNIPPET_BACKGROUND1,DYNAMISCHES WACHSTUM,DYNAMIC GROWTH,CRECIMIENTO DINÁMICO,CRECIMIENTO DINÁMICO,DÉVELOPPEMENT DYNAMIQUE,CRESCITA DINAMICA,ダイナミックな成長,역동적 성장,DYNAMICZNY ROZWÓJ,CRESCIMENTO DINÂMICO,DİNAMİK BÜYÜME,動態成長
<!MissingKey:procedure>,Prozedur,procedure,procedimiento,procedimiento,procédure,procedura,治療,절차,zabieg,procedimento,prosedür,儀式
EVICTION_UNIVERSALISM_EXERCISE1,"Erhellen
","Illuminate
","Iluminar
","Iluminar
","Illuminer
","Illuminare
","啓蒙
","빛을 비춤
","Rozjaśnienie
","Iluminar
","Aydınlatmak
","照亮
"
<!MissingKey:Nevari>,Nevari,Nevari,Nevari,Nevari,Nevari,Nevari,ネヴァリ,네바리,Nevari,Nevari,Nevari,奈法利
<!MissingKey:Marmot>,Marmot,Marmot,Marmot,Marmot,Marmot,Marmot,マーモット,마모트,Marmot,Marmot,Marmot,馬默特
EVICTION_UNIVERSALISM_EXERCISE2,"Reinigen
","Purify
","Purificar
","Purificar
","Purifier
","Purificare
","浄化
","정화
","Oczyszczenie
","Purificar
","Arındırmak
","淨化
"
ARC3_EUGENE_SNIPPET_BACKGROUND3,TLAKE,TLAKE,TLAKE,TLAKE,TLAKE,TLAKE,トレイク,레이크,TLAKE,TLAKE,TLAKE,TLAKE
<!MissingKey:Tesa>,Tesa,Tesa,Tesa,Tesa,Tesa,Tesa,テサ,테사,Tesa,Tesa,Tesa,泰莎
<!MissingKey:Eugene>,Eugene,Eugene,Eugene,Eugene,Eugene,Eugene,ユージーン,유진,Eugene,Eugene,Eugene,尤金
ARC3_EUGENE_SNIPPET_BACKGROUND2,EMPATHIE,EMPATHY,EMPATÍA,EMPATÍA,EMPATHIE,EMPATIA,共感,공감,EMPATIA,EMPATIA,EMPATİ,同情心
EVICTION_UNIVERSALISM_EXERCISE3,"Verschleiern
","Obscure
","Oscurecer
","Oscurecer
","Obscurcir
","Oscurare
","曖昧
","어둡게 함
","Zaciemnienie
","Obscurecer
","Gizlemek
","朦朧
"
<!MissingKey:overspending>,Überausgaben,overspending,despilfarro,derroche,dépassement de budget,spese eccessive,浪費,과소비,wydawać,gastos excessivos,bütçe aşımı,超支
BURNING_LOCKERS_MAKE_FRIENDS_AUTHOR_TITLE,"WIE MAN FREUNDE FINDET, SIE BEHÄLT UND AUSNUTZT","HOW TO MAKE FRIENDS, KEEP THEM, AND USE THEM","CÓMO HACER AMISTADES, MANTENERLAS Y UTILIZARLAS","CÓMO HACER AMIGOS, MANTENERLOS Y USARLOS","COMMENT SE FAIRE DES AMIS, LES GARDER ET LES UTILISER","COME FARSI DEGLI AMICI, COLTIVARLI E SFRUTTARLI",友達を作り、関係を保ち、利用する方法,"친구를 사귀고
관계를 유지하고
이용하는 방법",JAK ZYSKAĆ PRZYJACIÓŁ I DOBRZE ICH WYKORZYSTAĆ,"COMO FAZER, MANTER E USAR SEUS AMIGOS",ARKADAŞ EDİNME VE ONLARI KULLANMA REHBERİ,"如何結交、維持、
利用朋友"
<!MissingKey:credit>,Kredit,credit,crédito,crédito,mérite,credito,クレジット,크레딧,zasługę,crédito,kredi,信用
NEIGHBORHOOD_PAMFLET_TITLE,Holt euch unsere Zuflucht zurück!,Take back our sanctuary!,¡Recuperemos nuestro santuario!,¡Devuélvanos nuestro santuario!,Reprenons notre sanctuaire !,Riprendiamoci il nostro santuario!,"安らぎの場所を
取り戻そう！","우리의 쉼터를
되돌리자!",Odzyskajmy nasze sanktuarium!,Recupere o nosso santuário!,Barınağımızı geri alalım!,奪回我們的聖地！
<!MissingKey:parts>,Einzelteile,parts,piezas,partes,pièces,pezzi,部品,부품,części,peças,parçalar,零件
